"period_begin","period_end","period_duration","region_type","region_type_id","table_id","is_seasonally_adjusted","region","city","state","state_code","property_type","property_type_id","median_sale_price","median_sale_price_mom","median_sale_price_yoy","median_list_price","median_list_price_mom","median_list_price_yoy","median_ppsf","median_ppsf_mom","median_ppsf_yoy","median_list_ppsf","median_list_ppsf_mom","median_list_ppsf_yoy","homes_sold","homes_sold_mom","homes_sold_yoy","pending_sales","pending_sales_mom","pending_sales_yoy","new_listings","new_listings_mom","new_listings_yoy","inventory","inventory_mom","inventory_yoy","months_of_supply","months_of_supply_mom","months_of_supply_yoy","median_dom","median_dom_mom","median_dom_yoy","avg_sale_to_list","avg_sale_to_list_mom","avg_sale_to_list_yoy","sold_above_list","sold_above_list_mom","sold_above_list_yoy","price_drops","price_drops_mom","price_drops_yoy","off_market_in_two_weeks","off_market_in_two_weeks_mom","off_market_in_two_weeks_yoy","parent_metro_region","parent_metro_region_metro_code","last_updated"
"2012-10-01","2012-10-31",30,"place",6,30818,"f","Austin, TX","Austin","Texas","TX","Townhouse",13,234900,-0.0697029702970297,-0.0594594594594594,249700,0.0214976784143672,0.0650458519940287,135.898340981292,-0.0194238266258471,-0.101192679770073,138.021594044142,-0.00014650910660241,0.0849566366058609,13,0.3,0,13,0.3,0.181818181818182,16,0.142857142857143,0.230769230769231,34,-0.0555555555555556,-0.381818181818182,2.6,-1,-1.6,37,4,-23,0.981103292525696,0.00939521858766557,0.0158591519398859,0.153846153846154,0.0538461538461538,0.0769230769230769,0.352941176470588,0.0196078431372549,0.116577540106952,0.307692307692308,-0.192307692307692,-0.146853146853147,"Austin, TX",12420,"2023-02-12 14:58:17"
"2022-02-01","2022-02-28",30,"place",6,17420,"f","San Jose, CA","San Jose","California","CA","Multi-Family (2-4 Unit)",4,1545500,0.0695501730103807,0.569035532994924,1275000,0.0625991759230862,0.159117252664833,687.651420895026,0.12765634883065,0.198391639233799,779.983679472241,0.0171056666614637,0.111324453436969,11,-0.576923076923077,-0.153846153846154,12,0.0909090909090908,-0.2,16,0.0666666666666667,-0.384615384615385,22,0.157894736842105,-0.388888888888889,2,1.3,-0.8,10,-10,-56,1.07473879079323,0.053769225215178,0.117054444755824,0.909090909090909,0.332167832167832,0.601398601398601,0.0454545454545455,-0.00717703349282296,-0.0378787878787879,0.5,-0.0454545454545454,-0.0333333333333333,"San Jose, CA",41940,"2023-02-12 14:58:17"
"2014-07-01","2014-07-31",30,"place",6,5155,"f","Denver, CO","Denver","Colorado","CO","All Residential",-1,282525,-0.0357508532423209,0.00721925133689849,309900,0.0160655737704918,0.126909090909091,182.08200189716,-0.0428166322286913,0.0317027417477205,191.908713692946,-0.00975895927272419,0.0963358074399454,1357,-0.0679945054945055,-0.0523743016759777,1201,-0.0747303543913713,-0.163649025069638,1531,-0.0273189326556544,-0.0749244712990936,2303,0.0822368421052631,-0.00043402777777779,1.7,0.2,0.0999999999999999,16,2,5,0.998470037571253,-0.000904469835838473,0.00455380307077013,0.339719970523213,-0.00780750200425956,0.0415356129813135,0.334346504559271,-0.00258958566629341,0.103009699003715,0.507910074937552,-0.0259882301471938,-0.00323198634378508,"Denver, CO",19740,"2023-02-12 14:58:17"
"2014-06-01","2014-06-30",30,"place",6,8903,"f","Houston, TX","Houston","Texas","TX","Townhouse",13,287500,0.0219497023016084,0.00912600912600903,226850,-0.0547916666666667,0.134817408704352,153.61524886534,0.0362955897615487,0.154439186485847,106.802610275244,-0.0911197705098131,0.113402000101801,294,-0.02,0.0462633451957295,287,-0.0103448275862069,-0.0741935483870968,339,-0.103174603174603,-0.135204081632653,559,0.0108499095840868,-0.0636515912897823,1.9,0.0999999999999999,-0.2,15,-2,-9,0.988193386641044,-2.28163761707423e-05,0.0119417238190324,0.302721088435374,0.0427210884353741,0.0749630813179364,0.202146690518784,0.0502479563415683,0.0145420004015306,0.519163763066202,-0.0532500300372463,-0.0743846240305721,"Houston, TX",26420,"2023-02-12 14:58:17"
"2020-02-01","2020-02-29",30,"place",6,6171,"f","El Paso, TX","El Paso","Texas","TX","All Residential",-1,168250,0.0435726469220035,0.0819935691318328,179500,0.060717979022012,0.0621301775147929,96.6608084358524,-0.00990631158458544,0.0489875906854311,100.0656167979,1.39134618828418e-05,0.0568281397478632,508,-0.0378787878787878,0.106753812636166,497,0.132118451025057,0.161214953271028,691,-0.0762032085561497,-0.00575539568345329,1893,-0.0395738203957382,-0.0743276283618582,3.7,0,-0.8,49,-6,-10,0.977336057253856,-0.00236729783800982,-0.00329049352859812,0.143700787401575,0.00544321164399905,-0.00226871150910057,0.125198098256735,-0.00874406308268627,-0.0312811193471766,0.432595573440644,-0.0115957705229097,-0.0276848003911319,"El Paso, TX",21340,"2023-02-12 14:58:17"
"2015-10-01","2015-10-31",30,"place",6,3105,"f","Charlotte, NC","Charlotte","North Carolina","NC","Condo/Co-op",3,210000,-0.00473933649289104,0.567749160134378,199999,-0.0239189848706686,0.0810756756756756,201.98250728863,0.0834407139839348,1.10967244846724,105.4335856633,-0.0277288319855776,0.0524101290409793,4,-0.333333333333333,-0.5,NA,NA,NA,34,-0.346153846153846,-0.209302325581395,231,0,-0.072289156626506,57.8,19.3,26.7,169,79,35,0.875691714881671,-0.0792693315625238,-0.0886024759322583,0,0,-0.125,0.0865800865800866,-0.038961038961039,-0.0379179053877849,0.0909090909090909,-0.0995670995670996,-0.00432900432900432,"Charlotte, NC",16740,"2023-02-12 14:58:17"
"2017-06-01","2017-06-30",30,"place",6,6171,"f","El Paso, TX","El Paso","Texas","TX","All Residential",-1,150250,0.029109589041096,0.00838926174496635,159000,-0.0334346504559271,0.0605302651325663,87.9928912173729,0.0249076757985429,0.0346039162667668,90.5292479108635,-0.0199682580812335,0.0410648978396935,652,0.01875,0.0848585690515806,416,-0.196911196911197,0.0478589420654911,861,0.0189349112426036,0.102432778489117,2940,0.0425531914893618,0.0103092783505154,4.5,0.0999999999999996,-0.3,67,4,19,0.976426855154116,-0.00543038862352441,-0.000223617087384498,0.102760736196319,-0.019114263803681,0.00791880607984648,0.150680272108844,-0.0177594442032132,-0.000178834420366064,0.329326923076923,-0.0181634244134244,-0.00316677969385776,"El Paso, TX",21340,"2023-02-12 14:58:17"
"2017-03-01","2017-03-31",30,"place",6,11203,"f","Los Angeles, CA","Los Angeles","California","CA","Townhouse",13,472000,0.0523968784838349,0.0813287514318441,695000,0.0296296296296297,0.103360247914728,322.751369098601,0.0254763378244687,0.0963300474142958,435.227854582693,0.0250079004811505,0.0995306148884487,188,0.593220338983051,0.27891156462585,151,0.247933884297521,-0.032051282051282,224,0.445161290322581,0.0717703349282297,314,0.117437722419929,0.129496402877698,1.7,-0.7,-0.2,44,-12,9,0.997199898440704,0.0050977794739524,0.00140736928617391,0.388297872340426,0.0577893977641543,0.0753727022723983,0.146496815286624,0.0290590928666954,-0.0225679329148147,0.384105960264901,-0.0125882546111324,-0.0389709628120224,"Los Angeles, CA",31084,"2023-02-12 14:58:17"
"2021-03-01","2021-03-31",30,"place",6,16904,"f","San Diego, CA","San Diego","California","CA","Condo/Co-op",3,480000,-0.0103092783505154,0.056105610561056,725000,0.0357142857142858,0.0837070254110612,521.034427284427,0.0170047901231039,0.141313507384936,537.378114842904,0.0076046060602506,0.143781156966653,594,0.337837837837838,0.459459459459459,605,0.341463414634146,0.920634920634921,629,0.233333333333333,0.346895074946467,488,-0.0651340996168582,-0.409200968523002,0.8,-0.4,-1.2,11,-12,-9,1.01248610137596,0.0127389090866337,0.0200203932712036,0.521885521885522,0.116480116480116,0.177905177905178,0.202868852459016,0.0208765152942654,0.0103749057277815,0.646280991735537,-0.0277766579318686,0.078027023481569,"San Diego, CA",41740,"2023-02-12 14:58:17"
"2017-03-01","2017-03-31",30,"place",6,9170,"f","Indianapolis, IN","Indianapolis","Indiana","IN","Single Family Residential",6,134000,0.0448343079922027,0.0720000000000001,140000,0.0226442658875092,0.0773374374759523,71.8592964824121,0.0348735140179939,0.073250167094719,77.1276595744681,-0.00346626215852985,0.0486456363568055,1118,0.66865671641791,0.194444444444444,948,0.556650246305419,0.314840499306519,1443,0.493788819875776,0.0411255411255411,2523,0.0152917505030181,-0.241887019230769,2.3,-1.4,-1.3,49,-20,-22,0.968179563383626,0.00489576159151606,0.00812660800598175,0.144007155635063,0.0156489466798387,0.0553319419598489,0.237019421323821,0.0116673086477645,0.0417069213238208,0.477848101265823,0.0821173951902891,0.0728550360785828,"Indianapolis, IN",26900,"2023-02-12 14:58:17"
"2014-03-01","2014-03-31",30,"place",6,30794,"f","Dallas, TX","Dallas","Texas","TX","Townhouse",13,267900,-0.0777969018932875,0.0495592556317337,260000,-0.0188679245283019,0.000384763370527175,148.970528865563,-0.039790727494051,0.203542197156711,138.961719979025,-0.00520956351165103,0.0699729224985062,53,0.325,-0.171875,48,0.371428571428571,-0.111111111111111,64,0.254901960784314,-0.157894736842105,130,-0.0298507462686567,-0.304812834224599,2.5,-0.9,-0.4,48,-9,-3,0.9872226490232,-0.00293890088952931,0.0210097282557415,0.226415094339623,-0.0485849056603774,0.117040094339623,0.192307692307692,0.0206659012629162,0.0639654463183875,0.270833333333333,-0.043452380952381,0.0115740740740741,"Dallas, TX",19124,"2023-02-12 14:58:17"
"2017-09-01","2017-09-30",30,"place",6,16163,"f","Seattle, WA","Seattle","Washington","WA","Single Family Residential",6,725000,-0.0121108398011686,0.105182926829268,670000,0.030770023669249,0.120869928900042,387.129735935706,-0.0189079682103633,0.132020745080961,433.673469387755,0.0126417646446781,0.155971726551402,554,-0.237964236588721,0.00910746812386165,572,-0.0862619808306709,-0.0774193548387097,740,0.169036334913112,-0.0897908979089791,606,0.278481012658228,-0.184387617765814,1.1,0.4,-0.3,8,0,-1,1.03923836080307,-0.0100284890604601,0.0129513955349172,0.534296028880866,-0.0241633934024897,0.0333852820684803,0.278877887788779,-0.0544554455445544,-0.0522122871775738,0.748251748251748,-0.00574186197189397,0.0708323934130386,"Seattle, WA",42644,"2023-02-12 14:58:17"
"2015-05-01","2015-05-31",30,"place",6,17151,"f","San Francisco, CA","San Francisco","California","CA","All Residential",-1,1313000,0.0605815831987075,0.250476190476191,1049000,-0.0420091324200913,0.129171151776103,940.120084383621,0.0291085503863453,0.167935367101402,802.41935483871,0.0338092087492492,0.0794018409096033,493,-0.0389863547758285,-0.071563088512241,568,0.0577281191806331,-0.038917089678511,595,-0.0356564019448946,-0.119822485207101,514,0,-0.0854092526690391,1,0,-0.1,14,0,0,1.14610111230773,0.0139577260681241,0.0262209611976161,0.791075050709939,0.0152465906709528,-0.0224842713239592,0.138132295719844,0.0408560311284047,-0.0113338964509741,0.605633802816901,-0.0461352847063761,-0.0254998689259074,"San Francisco, CA",41884,"2023-02-12 14:58:17"
"2015-08-01","2015-08-31",30,"place",6,29470,"f","Chicago, IL","Chicago","Illinois","IL","Townhouse",13,520000,0.0721649484536082,0.145374449339207,246000,-0.0534821085032705,0.0472541507024267,253.621241540272,0.0735474470677271,0.0915344572619305,177.077726946537,-0.067521185115653,0.0532504204998512,135,-0.161490683229814,0.0975609756097562,114,-0.0952380952380952,0.0363636363636364,142,-0.0779220779220779,-0.0273972602739726,385,-0.0399002493765586,-0.00259067357512954,2.9,0.4,-0.2,32,-2,-6,0.980767787875843,-0.00106495826493536,-0.00316245187785968,0.22962962962963,-0.0436622958362089,0.0263775971093044,0.25974025974026,0.000388638792628793,0.0395330058542493,0.342105263157895,0.00877192982456143,-0.0215311004784689,"Chicago, IL",16984,"2023-02-12 14:58:17"
"2021-04-01","2021-04-30",30,"place",6,30794,"f","Dallas, TX","Dallas","Texas","TX","Multi-Family (2-4 Unit)",4,5e+05,0.0638297872340425,0.841620626151013,419450,0.0866580310880829,0.200314780369152,197.565890118607,-0.059586363035431,0.435346476209229,219.416147896623,0.028562358414437,0.159372260998288,44,0.62962962962963,2.14285714285714,28,0.217391304347826,2.5,37,0.233333333333333,0.608695652173913,51,0.0408163265306123,-0.378048780487805,1.2,-0.6,-4.7,35,3,-47,0.984637031971788,0.00465076545039078,-0.000240721883785766,0.295454545454545,0.0361952861952862,0.0811688311688312,0.0980392156862745,-0.106042416966787,-0.0483022477283596,0.357142857142857,0.00931677018633542,0.232142857142857,"Dallas, TX",19124,"2023-02-12 14:58:17"
"2013-08-01","2013-08-31",30,"place",6,6171,"f","El Paso, TX","El Paso","Texas","TX","Condo/Co-op",3,81699,0.047423076923077,0.256907692307692,150500,0.00668896321070234,0.0238095238095237,67.4904942965779,0.0488956351624961,0.113073998245101,87.0066467002942,0.0179828563077242,0.0211100056746532,7,0.75,0.4,4,3,0.333333333333333,17,0.888888888888889,2.4,53,0.292682926829268,0.827586206896552,7.6,-2.7,1.8,45,-80,-70,0.949147318177286,0.00818093153903909,0.0415073254822941,0,0,0,NA,NA,NA,0.25,0.25,0.25,"El Paso, TX",21340,"2023-02-12 14:58:17"
"2016-01-01","2016-01-31",30,"place",6,30749,"f","New York, NY","New York","New York","NY","Single Family Residential",6,475000,0.027726992438093,NA,699000,0.0956112852664577,NA,291.161290322581,0.0481806451612903,NA,609.832601608917,0.357634844266409,NA,523,-0.197852760736196,NA,306,-0.236907730673317,NA,695,0.424180327868853,NA,2786,-0.0106534090909091,NA,5.3,1,NA,76,5,NA,0.957383325339289,0.00414208238012992,NA,0.0975143403441683,0.000888573473002613,NA,0.106963388370424,0.00966225200678718,NA,0.323529411764706,0.0891154466774241,NA,"New York, NY",35614,"2023-02-12 14:58:17"
"2015-12-01","2015-12-31",30,"place",6,30827,"f","Fort Worth, TX","Fort Worth","Texas","TX","Condo/Co-op",3,185000,0.0364145658263306,-0.13953488372093,170500,-0.0257142857142857,0.065625,193.624868282403,0.0915549551429125,0.171135412240209,89.9986290432363,-0.00912007122301572,0.0730358344826174,21,1.625,-0.125,12,0.0909090909090908,0.2,20,0.111111111111111,0.428571428571429,83,-0.0119047619047619,-0.0879120879120879,4,-6.5,0.2,45,20,-29,0.959458687503476,0.00677917012529283,0.000841748040655177,0.0952380952380952,-0.0297619047619048,0.0952380952380952,0.072289156626506,-0.0586632243258749,0.00635509069244009,0.166666666666667,0.166666666666667,0.0666666666666667,"Fort Worth, TX",23104,"2023-02-12 14:58:17"
"2020-06-01","2020-06-30",30,"place",6,8907,"f","Jacksonville, FL","Jacksonville","Florida","FL","Single Family Residential",6,235285,0.0229782608695652,0.0694772727272728,229900,0,0.0947619047619048,133,0.0160212201591512,0.0704564366519027,135.135135135135,0.00982640260500878,0.0851350104908768,1303,0.313508064516129,0.0407348242811501,1175,0.0643115942028984,0.103286384976526,1368,0.0737833594976451,-0.00941346850108615,2765,-0.0771028037383178,-0.196454519035164,2.1,-0.9,-0.6,45,7,6,0.977194736503385,-0.00204593445331658,-0.000355796349257864,0.176515732924021,-0.000903621914688207,0.0207649342019768,0.215551537070524,-0.0104164202058441,-0.0491970825168049,0.294468085106383,0.0209173604687019,-0.0407431824992508,"Jacksonville, FL",27260,"2023-02-12 14:58:17"
"2022-06-01","2022-06-30",30,"place",6,29470,"f","Chicago, IL","Chicago","Illinois","IL","Single Family Residential",6,351750,0.0659090909090909,0.0136887608069165,349900,-0.000285714285714334,0.0321533923303834,229.034531360113,0.015835509679559,0.0151970296796922,245.857843137255,-0.041427664995893,0.0154501429362464,1128,0.0329670329670331,-0.0954290296712109,1004,-0.029951690821256,-0.053722902921772,1526,0.0686274509803921,0.0310810810810811,3380,0.0716550412175017,0.592836946277097,3,0.1,1.3,51,-1,42,1.00054232917179,-0.00518443113180522,-0.0050688472906828,0.456560283687943,-0.0342822071545476,-0.00374444766730936,0.222485207100592,0.050956988964891,-0.0192678560473819,0.132470119521912,-0.0298487210577978,-0.451884263135958,"Chicago, IL",16984,"2023-02-12 14:58:17"
"2014-01-01","2014-01-31",30,"place",6,9170,"f","Indianapolis, IN","Indianapolis","Indiana","IN","All Residential",-1,104250,0.0425,0.0973684210526315,110000,0.223581757508343,0.1,57.8392894030159,-0.035174320992263,0.116185690227645,62.3428614906642,0.0939787203134421,0.0486709116827626,588,-0.270471464019851,-0.142857142857143,305,-0.297235023041475,0.0409556313993173,773,0.113832853025937,-0.278244631185808,4969,-0.0407335907335907,-0.0477194327328478,8.5,2.1,0.9,101,3,-12,0.961780083848839,0.0104024622336735,0.0211315312639033,0.136054421768707,0.0281139751185834,0.00923226433430516,NA,NA,NA,0.0688524590163934,0.0273778046385133,0.0244838583337996,"Indianapolis, IN",26900,"2023-02-12 14:58:17"
"2021-02-01","2021-02-28",30,"place",6,8907,"f","Jacksonville, FL","Jacksonville","Florida","FL","All Residential",-1,235000,0.0444444444444445,0.146341463414634,239900,0.0213508738318753,0.106830607395788,138.920780711826,0.0186795593008862,0.112676819097546,144.710578842315,0.0263401173644706,0.118218109236073,1436,0.111455108359133,0.162753036437247,1516,0.17246713070379,0.427495291902072,1629,-0.000613496932515334,0.0219573400250941,2188,-0.0860484544695072,-0.379114642451759,1.5,-0.4,-1.4,34,-3,-24,0.986837056030608,0.00834387607539977,0.0148770884492901,0.243036211699164,0.0518597411109291,0.106194106436006,0.139853747714808,-0.03558484877642,-0.0638919957585177,0.45646437994723,0.0256832507902303,0.0882911219434631,"Jacksonville, FL",27260,"2023-02-12 14:58:17"
"2013-11-01","2013-11-30",30,"place",6,30794,"f","Dallas, TX","Dallas","Texas","TX","All Residential",-1,210000,-0.0232558139534884,0.138211382113821,209000,-0.05,0.110225763612218,119.003363427155,0.0312964080003082,0.169899149629712,122.901708673328,-0.0214374423692705,0.143025579050112,758,-0.212876427829699,-0.0954653937947494,655,-0.21179302045728,0.00306278713629404,902,-0.218370883882149,0.0123456790123457,2958,-0.0445736434108527,-0.118856121537087,3.9,0.7,-0.1,44,3,-14,0.972646059640688,0.00126463741325034,0.0119846154849268,0.171503957783641,-0.00398929247596425,0.0521722155402044,0.185936443542934,-0.0601875874648175,0.00482235358165947,0.20763358778626,-0.00656617153985359,0.00242684965455969,"Dallas, TX",19124,"2023-02-12 14:58:17"
"2015-08-01","2015-08-31",30,"place",6,30818,"f","Austin, TX","Austin","Texas","TX","Multi-Family (2-4 Unit)",4,295000,0.0270014343206473,0.234309623430962,319900,-0.00652173913043474,0.122456140350877,141.387195121951,0.0599841837983235,0.269336836633478,177.136708927622,0.00663335292860956,0.0802794884021441,39,-0.025,-0.152173913043478,31,-0.279069767441861,-0.340425531914894,56,0.191489361702128,0.272727272727273,75,0.315789473684211,0.530612244897959,1.9,0.5,0.8,18,7,7,0.996227294728217,-0.0043583120419981,0.000508170155958276,0.307692307692308,-0.0173076923076923,-0.0618729096989966,0.306666666666667,0.00842105263157894,-0.0606802721088436,0.548387096774194,-0.0795198799699925,-0.175017158544955,"Austin, TX",12420,"2023-02-12 14:58:17"
"2012-12-01","2012-12-31",30,"place",6,30794,"f","Dallas, TX","Dallas","Texas","TX","Single Family Residential",6,229975,0.151602403605408,0.167385786802031,164900,-0.124037184594953,0.0638709677419356,109.738183664417,0.109706463947527,0.139549749811514,101.547050880065,-0.0555796344415903,0.05923917167583,638,0.0290322580645161,0.273453093812375,416,-0.169660678642715,0.276073619631902,498,-0.25,0.136986301369863,2028,-0.121317157712305,-0.251107828655835,3.2,-0.5,-2.2,54,3,-26,0.962559311645923,-0.00426225183951701,0.0100059920044462,0.141065830721003,-0.000869653149964622,0.0452574474874702,0.140039447731755,-0.0493019734120921,-0.00804031593146468,0.201923076923077,-0.0236258252725318,0.0792236904200094,"Dallas, TX",19124,"2023-02-12 14:58:17"
"2022-11-01","2022-11-30",30,"place",6,16657,"f","San Antonio, TX","San Antonio","Texas","TX","Townhouse",13,280000,0.398252184769039,0.367521367521368,275000,-0.0175062522329403,0.039701473351506,196.397379912664,0.168919141429145,0.342791605834573,164.432101048076,-0.0134073937115446,0.0685783597522018,27,0.5,-0.205882352941177,18,-0.379310344827586,-0.513513513513513,28,-0.125,-0.317073170731707,81,0.051948051948052,-0.0240963855421686,3,-1.3,0.6,69,53,43,0.925791278457263,-0.0769537544779618,-0.0657589058935073,0.185185185185185,-0.203703703703704,-0.167755991285403,0.234567901234568,-0.181016514349848,0.0297486241261342,0.277777777777778,0.00191570881226055,-0.0465465465465466,"San Antonio, TX",41700,"2023-02-12 14:58:17"
"2023-01-01","2023-01-31",30,"place",6,6171,"f","El Paso, TX","El Paso","Texas","TX","Single Family Residential",6,216000,-0.0886075949367089,0.00465116279069777,250000,0.0684902233144566,0.136363636363636,138.211382113821,-0.0048780487804877,0.109376693766938,145.204432556362,0.0170531492137194,0.151492407628088,348,-0.25,-0.313609467455621,460,0.348973607038123,-0.136960600375234,573,0.446969696969697,0.0399274047186933,922,-0.00646551724137934,0.342066957787482,2.6,0.6,1.2,22,-3,1,0.990020907889768,3.61739735743605e-05,-0.017115013229826,0.327586206896552,0.00862068965517238,-0.165510440046249,0.203904555314534,0.0465769691076371,0.0830894170321464,0.556521739130435,0.063853117429555,0.0349457541398156,"El Paso, TX",21340,"2023-02-12 14:58:17"
"2020-02-01","2020-02-29",30,"place",6,6171,"f","El Paso, TX","El Paso","Texas","TX","Single Family Residential",6,168950,0.0371393492940455,0.079552715654952,179500,0.060717979022012,0.0621301775147929,97.3219402536134,-0.0135016196363184,0.0477724416538092,100.0656167979,1.39134618828418e-05,0.0568281397478632,483,-0.0301204819277109,0.0878378378378379,477,0.143884892086331,0.169117647058824,663,-0.0766016713091922,0.00302571860816947,1804,-0.0399148483235764,-0.0623700623700624,3.7,-0.0999999999999996,-0.6,49,-8,-7,0.978092348774429,-0.00277231356178642,-0.00334796141313265,0.146997929606625,0.00643568061064131,-0.00165071904202341,0.125831485587583,-0.0104111966902242,-0.0316529218968243,0.431865828092243,-0.0117792558406106,-0.0338204464175608,"El Paso, TX",21340,"2023-02-12 14:58:17"
"2021-10-01","2021-10-31",30,"place",6,8903,"f","Houston, TX","Houston","Texas","TX","Multi-Family (2-4 Unit)",4,331000,-0.0542857142857143,0.107023411371237,309102.5,-0.00289516129032263,0.0695588235294118,152.652652652653,-0.0184926862346219,0.275497719942164,164.217804667243,0.00207381106257509,0.0971241950967479,31,-0.24390243902439,0.476190476190476,30,-0.302325581395349,0.2,50,-0.107142857142857,0.388888888888889,141,0.0291970802919708,0.21551724137931,4.5,1.2,-1,14,-5,-23,0.97927929041855,0.0162948108019143,0.0260399902530543,0.32258064516129,0.176239181746656,0.179723502304147,0.191489361702128,0.0892995806802298,0.053558327219369,0.466666666666667,-0.161240310077519,0.186666666666667,"Houston, TX",26420,"2023-02-12 14:58:17"
"2018-06-01","2018-06-30",30,"place",6,16904,"f","San Diego, CA","San Diego","California","CA","Townhouse",13,566000,0.00711743772241991,0.204255319148936,639000,0,0.0676691729323309,423.585127217779,0.073951214853692,0.0762152412376587,446.153846153846,-0.00688875434669201,0.0564445587856959,112,-0.0260869565217391,-0.0508474576271186,107,-0.115702479338843,0.0490196078431373,132,-0.0149253731343284,0.109243697478992,132,0.178571428571429,0.269230769230769,1.2,0.2,0.3,10,0,0,0.997308074877569,0.000791462521051667,0.00127793761538464,0.401785714285714,0.0191770186335404,0.0204297820823245,0.446969696969697,0.0630411255411255,0.0527389277389277,0.616822429906542,-0.011276743647177,0.0187832142202675,"San Diego, CA",41740,"2023-02-12 14:58:17"
"2014-07-01","2014-07-31",30,"place",6,11203,"f","Los Angeles, CA","Los Angeles","California","CA","Multi-Family (2-4 Unit)",4,435000,-0.0333333333333333,0.0740740740740742,555000,0.00927441352973268,0.13265306122449,208.912037037037,-0.0236743938182787,0.136174079452153,355.445232122235,0.0165148141431333,0.11784949812355,217,0,-0.0355555555555556,196,-0.0150753768844221,-0.234375,325,0.0586319218241043,-0.166666666666667,891,0.0396732788798133,0.127848101265823,4.1,0.2,0.6,27,-5,-1,1.00186946918431,-0.00152895631727512,0.00201616745937561,0.368663594470046,0,-0.0580030721966206,0.209876543209877,0.026679343676621,0.00481325207063601,0.397959183673469,0.0462003897036201,-0.0161033163265306,"Los Angeles, CA",31084,"2023-02-12 14:58:17"
"2019-11-01","2019-11-30",30,"place",6,30818,"f","Austin, TX","Austin","Texas","TX","Multi-Family (2-4 Unit)",4,487500,0.174698795180723,0.365163819658359,403250,0.00812499999999994,0.0753333333333333,203.763091991199,0.192043448824595,0.260876193333494,241.171669860194,-0.00431128620323717,0.0683421249394287,40,0.25,0.0810810810810811,33,-0.108108108108108,-0.108108108108108,27,-0.372093023255814,-0.325,56,-0.151515151515151,-0.384615384615385,1.4,-0.7,-1.1,14,-4,-33,0.985211372222064,0.00492774703266308,0.0341780369066309,0.3,0.14375,0.164864864864865,0.214285714285714,-0.134199134199134,-0.126373626373626,0.545454545454545,-0.0761670761670762,0.302211302211302,"Austin, TX",12420,"2023-02-12 14:58:17"
"2017-02-01","2017-02-28",30,"place",6,30749,"f","New York, NY","New York","New York","NY","Single Family Residential",6,508000,0.00594059405940595,0.109170305676856,749000,0.0402777777777779,0.0871616227592713,325.5,0.010855098389982,0.126502732240437,617.395437262357,0.0609322212934176,0.0522922816385283,518,-0.0896309314586995,-0.0170777988614801,400,0.0498687664041995,0.126760563380282,842,0.0382244143033292,0.145578231292517,2797,0.0302025782688766,-0.0175623463294696,5.4,0.600000000000001,0,64,3,-8,0.974891781486686,0.00753998044573456,0.0136112022990166,0.200772200772201,0.0320551533205312,0.100202940810151,0.119771183410797,-0.00214410204039976,0.00385969763629782,0.3425,-0.0118307086614173,0.0213732394366197,"New York, NY",35614,"2023-02-12 14:58:17"
"2015-10-01","2015-10-31",30,"place",6,6171,"f","El Paso, TX","El Paso","Texas","TX","Townhouse",13,104500,0.357142857142857,0,152000,0.0305084745762711,0.048999309868875,65.998788880772,-0.0461857273900319,-0.0760169556691914,86.3411181882519,0.000670287916226586,0.00357949087604914,4,1,3,3,0,0.5,14,2.5,1,37,0.121212121212121,-0.0512820512820513,9.3,-7.2,-29.7,248,157,205,0.95442817334266,0.023513907319845,0.0762769128384586,0,0,0,0.0810810810810811,-0.100737100737101,NA,0.333333333333333,0,0.333333333333333,"El Paso, TX",21340,"2023-02-12 14:58:17"
"2023-01-01","2023-01-31",30,"place",6,16904,"f","San Diego, CA","San Diego","California","CA","Townhouse",13,660000,-0.0469314079422383,-0.0704225352112676,849943.5,0.090440053884149,0.0637590738423028,590.236686390533,0.0525006756613782,0.0260837619397503,649.264069264069,0.0441796678165511,0.0301285013446884,71,0.145161290322581,-0.303921568627451,75,0.119402985074627,-0.395161290322581,82,0.822222222222222,-0.43448275862069,107,-0.170542635658915,0.550724637681159,1.5,-0.6,0.8,30,-3,20,0.992667178368416,0.0115493717644758,-0.0524230428574202,0.295774647887324,0.0860972285324852,-0.34148025407346,0.299065420560748,0.0510034050568717,0.226601652444806,0.48,0.166567164179104,-0.245806451612903,"San Diego, CA",41740,"2023-02-12 14:58:17"
"2019-10-01","2019-10-31",30,"place",6,8907,"f","Jacksonville, FL","Jacksonville","Florida","FL","Townhouse",13,166000,-0.0348837209302325,0.0744336569579287,210000,0.0505252626313157,0.135135135135135,115.758028379388,-0.018493769898982,0.0327072683958454,125.592073622074,0.00884090510802915,0.0575556853597039,113,-0.096,-0.0737704918032787,115,-0.0650406504065041,0.0454545454545454,144,-0.0136986301369864,0.00699300699300709,266,0.00757575757575757,0.0640000000000001,2.4,0.3,0.4,41,0,18,0.980723864973701,-0.00463895342586762,0.00273892881538529,0.15929203539823,-0.0167079646017699,0.0445379370375743,0.289473684210526,0.0394736842105263,-0.0265263157894737,0.373913043478261,0.0243195475433015,0.0375494071146245,"Jacksonville, FL",27260,"2023-02-12 14:58:17"
